mea_dt,value
2024-04-01 14:52:00,10.57
2024-04-01 14:52:15,10.57
2024-04-01 14:52:30,10.57
2024-04-01 14:52:45,10.58
2024-04-01 14:53:00,10.58
2024-04-01 14:53:15,10.56
2024-04-01 14:53:30,10.57
2024-04-01 14:53:45,10.58
2024-04-01 14:54:00,10.57
2024-04-01 14:54:15,10.58
2024-04-01 14:54:30,10.57
2024-04-01 14:54:45,10.58
2024-04-01 14:55:00,10.58
2024-04-01 14:55:15,10.58
2024-04-01 14:55:30,10.57
2024-04-01 14:55:45,10.57
2024-04-01 14:56:00,10.58
2024-04-01 14:56:15,10.58
2024-04-01 14:56:30,10.58
2024-04-01 14:56:45,10.58
2024-04-01 14:57:00,10.58
2024-04-01 14:57:15,10.58
2024-04-01 14:57:30,10.57
2024-04-01 14:57:45,10.58
2024-04-01 14:58:00,10.58
2024-04-01 14:58:15,10.58
2024-04-01 14:58:30,10.58
2024-04-01 14:58:45,10.57
2024-04-01 14:59:00,10.58
2024-04-01 14:59:15,10.58
2024-04-01 14:59:30,10.58
2024-04-01 14:59:45,10.57
2024-04-01 15:00:00,10.58
2024-04-01 15:00:15,10.58
2024-04-01 15:00:30,10.58
2024-04-01 15:00:45,10.59
2024-04-01 15:01:00,10.58
2024-04-01 15:01:15,10.57
2024-04-01 15:01:30,10.58
2024-04-01 15:01:45,10.58
2024-04-01 15:02:00,10.58
2024-04-01 15:02:15,10.58
2024-04-01 15:02:30,10.57
2024-04-01 15:02:45,10.58
2024-04-01 15:03:00,10.58
2024-04-01 15:03:15,10.59
2024-04-01 15:03:30,10.59
2024-04-01 15:03:45,10.58
2024-04-01 15:04:00,10.58
2024-04-01 15:04:15,10.58
2024-04-01 15:04:30,10.59
2024-04-01 15:04:45,10.59
2024-04-01 15:05:00,10.59
2024-04-01 15:05:15,10.58
2024-04-01 15:05:30,10.58
2024-04-01 15:05:45,10.59
2024-04-01 15:06:00,10.58
2024-04-01 15:06:15,10.58
2024-04-01 15:06:30,10.6
2024-04-01 15:06:45,10.58
2024-04-01 15:07:00,10.58
2024-04-01 15:07:15,10.56
2024-04-01 15:07:30,10.58
2024-04-01 15:07:45,10.58
2024-04-01 15:08:00,10.56
2024-04-01 15:08:15,10.57
2024-04-01 15:08:30,10.55
2024-04-01 15:08:45,10.56
2024-04-01 15:09:00,10.56
2024-04-01 15:09:15,10.55
2024-04-01 15:09:30,10.55
2024-04-01 15:09:45,10.55
2024-04-01 15:10:00,10.55
2024-04-01 15:10:15,10.53
2024-04-01 15:10:30,10.55
2024-04-01 15:10:45,10.54
2024-04-01 15:11:00,10.55
2024-04-01 15:11:15,10.52
2024-04-01 15:11:30,10.54
2024-04-01 15:11:45,10.55
2024-04-01 15:12:00,10.51
2024-04-01 15:12:15,10.51
2024-04-01 15:12:30,10.53
2024-04-01 15:12:45,10.52
2024-04-01 15:13:00,10.5
2024-04-01 15:13:15,10.51
2024-04-01 15:13:30,10.51
2024-04-01 15:13:45,10.51
2024-04-01 15:14:00,10.5
2024-04-01 15:14:15,10.54
2024-04-01 15:14:30,10.52
2024-04-01 15:14:45,10.51
2024-04-01 15:15:00,10.5
2024-04-01 15:15:15,10.5
2024-04-01 15:15:30,10.5
2024-04-01 15:15:45,10.49
2024-04-01 15:16:00,10.48
2024-04-01 15:16:15,10.52
2024-04-01 15:16:30,10.49
2024-04-01 15:16:45,10.48
2024-04-01 15:17:00,10.48
2024-04-01 15:17:15,10.46
2024-04-01 15:17:30,10.48
2024-04-01 15:17:45,10.48
2024-04-01 15:18:00,10.48
2024-04-01 15:18:15,10.49
2024-04-01 15:18:30,10.47
2024-04-01 15:18:45,10.46
2024-04-01 15:19:00,10.5
2024-04-01 15:19:15,10.46
2024-04-01 15:19:30,10.46
2024-04-01 15:19:45,10.49
2024-04-01 15:20:00,10.49
2024-04-01 15:20:15,10.47
2024-04-01 15:20:30,10.49
2024-04-01 15:20:45,10.49
2024-04-01 15:21:00,10.53
2024-04-01 15:21:15,10.52
2024-04-01 15:21:30,10.52
2024-04-01 15:21:45,10.52
2024-04-01 15:22:00,10.5
2024-04-01 15:22:15,10.52
2024-04-01 15:22:30,10.53
2024-04-01 15:22:45,10.5
2024-04-01 15:23:00,10.51
2024-04-01 15:23:15,10.49
2024-04-01 15:23:30,10.52
2024-04-01 15:23:45,10.53
2024-04-01 15:24:00,10.54
2024-04-01 15:24:15,10.55
2024-04-01 15:24:30,10.54
2024-04-01 15:24:45,10.53
2024-04-01 15:25:00,10.51
2024-04-01 15:25:15,10.54
2024-04-01 15:25:30,10.54
2024-04-01 15:25:45,10.58
2024-04-01 15:26:00,10.56
2024-04-01 15:26:15,10.57
2024-04-01 15:26:30,10.57
2024-04-01 15:26:45,10.56
2024-04-01 15:27:00,10.53
2024-04-01 15:27:15,10.57
2024-04-01 15:27:30,10.56
2024-04-01 15:27:45,10.59
2024-04-01 15:28:00,10.59
2024-04-01 15:28:15,10.59
2024-04-01 15:28:30,10.58
2024-04-01 15:28:45,10.58
2024-04-01 15:29:00,10.57
2024-04-01 15:29:15,10.6
2024-04-01 15:29:30,10.59
2024-04-01 15:29:45,10.59
2024-04-01 15:30:00,10.58
2024-04-01 15:30:15,10.59
2024-04-01 15:30:30,10.59
2024-04-01 15:30:45,10.6
2024-04-01 15:31:00,10.59
2024-04-01 15:31:15,10.59
2024-04-01 15:31:30,10.63
2024-04-01 15:31:45,10.63
2024-04-01 15:32:00,10.63
2024-04-01 15:32:15,10.63
2024-04-01 15:32:30,10.62
2024-04-01 15:32:45,10.61
2024-04-01 15:33:00,10.64
2024-04-01 15:33:15,10.64
2024-04-01 15:33:30,10.64
2024-04-01 15:33:45,10.68
2024-04-01 15:34:00,10.66
2024-04-01 15:34:15,10.67
2024-04-01 15:34:30,10.65
2024-04-01 15:34:45,10.64
2024-04-01 15:35:00,10.64
2024-04-01 15:35:15,10.63
2024-04-01 15:35:30,10.67
2024-04-01 15:35:45,10.67
2024-04-01 15:36:00,10.68
2024-04-01 15:36:15,10.7
2024-04-01 15:36:30,10.67
2024-04-01 15:36:45,10.69
2024-04-01 15:37:00,10.69
2024-04-01 15:37:15,10.69
2024-04-01 15:37:30,10.68
2024-04-01 15:37:45,10.69
2024-04-01 15:38:00,10.72
2024-04-01 15:38:15,10.7
2024-04-01 15:38:30,10.72
2024-04-01 15:38:45,10.71
2024-04-01 15:39:00,10.71
2024-04-01 15:39:15,10.7
2024-04-01 15:39:30,10.7
2024-04-01 15:39:45,10.7
2024-04-01 15:40:00,10.74
2024-04-01 15:40:15,10.72
2024-04-01 15:40:30,10.72
2024-04-01 15:40:45,10.73
2024-04-01 15:41:00,10.72
2024-04-01 15:41:15,10.75
2024-04-01 15:41:30,10.74
2024-04-01 15:41:45,10.75
2024-04-01 15:42:00,10.74
2024-04-01 15:42:15,10.74
2024-04-01 15:42:30,10.73
2024-04-01 15:42:45,10.74
2024-04-01 15:43:00,10.76
2024-04-01 15:43:15,10.74
2024-04-01 15:43:30,10.76
2024-04-01 15:43:45,10.76
2024-04-01 15:44:00,10.77
2024-04-01 15:44:15,10.78
2024-04-01 15:44:30,10.78
2024-04-01 15:44:45,10.79
2024-04-01 15:45:00,10.8
2024-04-01 15:45:15,10.79
2024-04-01 15:45:30,10.81
2024-04-01 15:45:45,10.77
2024-04-01 15:46:00,10.78
2024-04-01 15:46:15,10.79
2024-04-01 15:46:30,10.76
2024-04-01 15:46:45,10.76
2024-04-01 15:47:00,10.76
2024-04-01 15:47:15,10.76
2024-04-01 15:47:30,10.77
2024-04-01 15:47:45,10.77
2024-04-01 15:48:00,10.77
2024-04-01 15:48:15,10.74
2024-04-01 15:48:30,10.75
2024-04-01 15:48:45,10.76
2024-04-01 15:49:00,10.74
2024-04-01 15:49:15,10.75
2024-04-01 15:49:30,10.77
2024-04-01 15:49:45,10.76
2024-04-01 15:50:00,10.76
2024-04-01 15:50:15,10.73
2024-04-01 15:50:30,10.74
2024-04-01 15:50:45,10.74
2024-04-01 15:51:00,10.74
2024-04-01 15:51:15,10.75
2024-04-01 15:51:30,10.75
2024-04-01 15:51:45,10.73
2024-04-01 15:52:00,10.7
2024-04-01 15:52:15,10.72
2024-04-01 15:52:30,10.73
2024-04-01 15:52:45,10.72
2024-04-01 15:53:00,10.72
2024-04-01 15:53:15,10.73
2024-04-01 15:53:30,10.72
2024-04-01 15:53:45,10.73
2024-04-01 15:54:00,10.72
2024-04-01 15:54:15,10.73
2024-04-01 15:54:30,10.7
2024-04-01 15:54:45,10.7
2024-04-01 15:55:00,10.7
2024-04-01 15:55:15,10.7
2024-04-01 15:55:30,10.7
2024-04-01 15:55:45,10.7
2024-04-01 15:56:00,10.7
2024-04-01 15:56:15,10.68
2024-04-01 15:56:30,10.67
2024-04-01 15:56:45,10.68
2024-04-01 15:57:00,10.67
2024-04-01 15:57:15,10.69
2024-04-01 15:57:30,10.67
2024-04-01 15:57:45,10.67
2024-04-01 15:58:00,10.68
2024-04-01 15:58:15,10.68
2024-04-01 15:58:30,10.67
2024-04-01 15:58:45,10.68
2024-04-01 15:59:00,10.68
2024-04-01 15:59:15,10.71
2024-04-01 15:59:30,10.67
2024-04-01 15:59:45,10.7
2024-04-01 16:00:00,10.68
2024-04-01 16:00:15,10.72
2024-04-01 16:00:30,10.65
2024-04-01 16:00:45,10.66
2024-04-01 16:01:00,10.66
2024-04-01 16:01:15,10.66
2024-04-01 16:01:30,10.66
2024-04-01 16:01:45,10.67
2024-04-01 16:02:00,10.68
2024-04-01 16:02:15,10.67
2024-04-01 16:02:30,10.64
2024-04-01 16:02:45,10.65
2024-04-01 16:03:00,10.64
2024-04-01 16:03:15,10.64
2024-04-01 16:03:30,10.63
2024-04-01 16:03:45,10.65
2024-04-01 16:04:00,10.65
2024-04-01 16:04:15,10.65
2024-04-01 16:04:30,10.65
2024-04-01 16:04:45,10.65
2024-04-01 16:05:00,10.66
2024-04-01 16:05:15,10.65
2024-04-01 16:05:30,10.66
2024-04-01 16:05:45,10.65
2024-04-01 16:06:00,10.65
2024-04-01 16:06:15,10.65
2024-04-01 16:06:30,10.65
2024-04-01 16:06:45,10.65
2024-04-01 16:07:00,10.65
2024-04-01 16:07:15,10.65
2024-04-01 16:07:30,10.65
2024-04-01 16:07:45,10.61
2024-04-01 16:08:00,10.66
2024-04-01 16:08:15,10.66
2024-04-01 16:08:30,10.68
2024-04-01 16:08:45,10.67
2024-04-01 16:09:00,10.66
2024-04-01 16:09:15,10.65
2024-04-01 16:09:30,10.64
2024-04-01 16:09:45,10.66
2024-04-01 16:10:00,10.66
2024-04-01 16:10:15,10.65
2024-04-01 16:10:30,10.69
2024-04-01 16:10:45,10.69
2024-04-01 16:11:00,10.68
2024-04-01 16:11:15,10.67
2024-04-01 16:11:30,10.65
2024-04-01 16:11:45,10.69
2024-04-01 16:12:00,10.7
2024-04-01 16:12:15,10.71
2024-04-01 16:12:30,10.71
2024-04-01 16:12:45,10.7
2024-04-01 16:13:00,10.7
2024-04-01 16:13:15,10.7
2024-04-01 16:13:30,10.7
2024-04-01 16:13:45,10.73
2024-04-01 16:14:00,10.72
2024-04-01 16:14:15,10.71
2024-04-01 16:14:30,10.71
2024-04-01 16:14:45,10.71
2024-04-01 16:15:00,10.75
2024-04-01 16:15:15,10.74
2024-04-01 16:15:30,10.75
2024-04-01 16:15:45,10.78
2024-04-01 16:16:00,10.76
2024-04-01 16:16:15,10.75
2024-04-01 16:16:30,10.75
2024-04-01 16:16:45,10.77
2024-04-01 16:17:00,10.74
2024-04-01 16:17:15,10.75
2024-04-01 16:17:30,10.75
2024-04-01 16:17:45,10.78
2024-04-01 16:18:00,10.8
2024-04-01 16:18:15,10.78
2024-04-01 16:18:30,10.79
2024-04-01 16:18:45,10.8
2024-04-01 16:19:00,10.81
2024-04-01 16:19:15,10.8
2024-04-01 16:19:30,10.8
2024-04-01 16:19:45,10.8
2024-04-01 16:20:00,10.78
2024-04-01 16:20:15,10.79
2024-04-01 16:20:30,10.79
2024-04-01 16:20:45,10.8
2024-04-01 16:21:00,10.8
2024-04-01 16:21:15,10.82
2024-04-01 16:21:30,10.81
2024-04-01 16:21:45,10.82
2024-04-01 16:22:00,10.82
2024-04-01 16:22:15,10.83
2024-04-01 16:22:30,10.8
2024-04-01 16:22:45,10.8
2024-04-01 16:23:00,10.8
2024-04-01 16:23:15,10.81
2024-04-01 16:23:30,10.78
2024-04-01 16:23:45,10.78
2024-04-01 16:24:00,10.78
2024-04-01 16:24:15,10.78
2024-04-01 16:24:30,10.8
2024-04-01 16:24:45,10.78
2024-04-01 16:25:00,10.78
2024-04-01 16:25:15,10.79
2024-04-01 16:25:30,10.8
2024-04-01 16:25:45,10.76
2024-04-01 16:26:00,10.77
2024-04-01 16:26:15,10.78
2024-04-01 16:26:30,10.77
2024-04-01 16:26:45,10.77
2024-04-01 16:27:00,10.77
2024-04-01 16:27:15,10.77
2024-04-01 16:27:30,10.76
2024-04-01 16:27:45,10.76
2024-04-01 16:28:00,10.79
2024-04-01 16:28:15,10.75
2024-04-01 16:28:30,10.74
2024-04-01 16:28:45,10.75
2024-04-01 16:29:00,10.76
2024-04-01 16:29:15,10.76
2024-04-01 16:29:30,10.76
2024-04-01 16:29:45,10.72
2024-04-01 16:30:00,10.72
2024-04-01 16:30:15,10.73
2024-04-01 16:30:30,10.71
2024-04-01 16:30:45,10.73
2024-04-01 16:31:00,10.73
2024-04-01 16:31:15,10.73
2024-04-01 16:31:30,10.72
2024-04-01 16:31:45,10.73
2024-04-01 16:32:00,10.73
2024-04-01 16:32:15,10.73
2024-04-01 16:32:30,10.73
2024-04-01 16:32:45,10.73
2024-04-01 16:33:00,10.73
2024-04-01 16:33:15,10.74
2024-04-01 16:33:30,10.74
2024-04-01 16:33:45,10.74
2024-04-01 16:34:00,10.7
2024-04-01 16:34:15,10.7
2024-04-01 16:34:30,10.7
2024-04-01 16:34:45,10.7
2024-04-01 16:35:00,10.7
2024-04-01 16:35:15,10.7
2024-04-01 16:35:30,10.7
2024-04-01 16:35:45,10.67
2024-04-01 16:36:00,10.67
2024-04-01 16:36:15,10.68
2024-04-01 16:36:30,10.68
2024-04-01 16:36:45,10.68
2024-04-01 16:37:00,10.7
2024-04-01 16:37:15,10.68
2024-04-01 16:37:30,10.69
2024-04-01 16:37:45,10.68
2024-04-01 16:38:00,10.68
2024-04-01 16:38:15,10.69
2024-04-01 16:38:30,10.71
2024-04-01 16:38:45,10.71
2024-04-01 16:39:00,10.67
2024-04-01 16:39:15,10.7
2024-04-01 16:39:30,10.69
2024-04-01 16:39:45,10.7
2024-04-01 16:40:00,10.7
2024-04-01 16:40:15,10.7
2024-04-01 16:40:30,10.7
2024-04-01 16:40:45,10.7
2024-04-01 16:41:00,10.66
2024-04-01 16:41:15,10.7
2024-04-01 16:41:30,10.71
2024-04-01 16:41:45,10.67
2024-04-01 16:42:00,10.67
2024-04-01 16:42:15,10.65
2024-04-01 16:42:30,10.66
2024-04-01 16:42:45,10.67
2024-04-01 16:43:00,10.67
2024-04-01 16:43:15,10.66
2024-04-01 16:43:30,10.66
2024-04-01 16:43:45,10.64
2024-04-01 16:44:00,10.64
2024-04-01 16:44:15,10.67
2024-04-01 16:44:30,10.64
2024-04-01 16:44:45,10.64
2024-04-01 16:45:00,10.64
2024-04-01 16:45:15,10.65
2024-04-01 16:45:30,10.62
2024-04-01 16:45:45,10.62
2024-04-01 16:46:00,10.63
2024-04-01 16:46:15,10.65
2024-04-01 16:46:30,10.65
2024-04-01 16:46:45,10.65
2024-04-01 16:47:00,10.65
2024-04-01 16:47:15,10.65
2024-04-01 16:47:30,10.65
2024-04-01 16:47:45,10.65
2024-04-01 16:48:00,10.65
2024-04-01 16:48:15,10.65
2024-04-01 16:48:30,10.65
2024-04-01 16:48:45,10.64
2024-04-01 16:49:00,10.65
2024-04-01 16:49:15,10.65
2024-04-01 16:49:30,10.64
2024-04-01 16:49:45,10.62
2024-04-01 16:50:00,10.62
2024-04-01 16:50:15,10.62
2024-04-01 16:50:30,10.61
2024-04-01 16:50:45,10.66
2024-04-01 16:51:00,10.64
2024-04-01 16:51:15,10.63
2024-04-01 16:51:30,10.63
2024-04-01 16:51:45,10.65
2024-04-01 16:52:00,10.65
2024-04-01 16:52:15,10.64
2024-04-01 16:52:30,10.63
2024-04-01 16:52:45,10.67
2024-04-01 16:53:00,10.65
2024-04-01 16:53:15,10.66
2024-04-01 16:53:30,10.67
2024-04-01 16:53:45,10.67
2024-04-01 16:54:00,10.64
2024-04-01 16:54:15,10.65
2024-04-01 16:54:30,10.64
2024-04-01 16:54:45,10.67
2024-04-01 16:55:00,10.67
2024-04-01 16:55:15,10.67
2024-04-01 16:55:30,10.7
2024-04-01 16:55:45,10.69
2024-04-01 16:56:00,10.68
2024-04-01 16:56:15,10.69
2024-04-01 16:56:30,10.72
2024-04-01 16:56:45,10.7
2024-04-01 16:57:00,10.69
2024-04-01 16:57:15,10.69
2024-04-01 16:57:30,10.7
2024-04-01 16:57:45,10.75
2024-04-01 16:58:00,10.73
2024-04-01 16:58:15,10.72
2024-04-01 16:58:30,10.72
2024-04-01 16:58:45,10.75
2024-04-01 16:59:00,10.73
2024-04-01 16:59:15,10.74
2024-04-01 16:59:30,10.73
2024-04-01 16:59:45,10.74
2024-04-01 17:00:00,10.73
2024-04-01 17:00:15,10.76
2024-04-01 17:00:30,10.73
2024-04-01 17:00:45,10.78
2024-04-01 17:01:00,10.77
2024-04-01 17:01:15,10.78
2024-04-01 17:01:30,10.78
2024-04-01 17:01:45,10.78
2024-04-01 17:02:00,10.78
2024-04-01 17:02:15,10.8
2024-04-01 17:02:30,10.8
2024-04-01 17:02:45,10.8
2024-04-01 17:03:00,10.78
2024-04-01 17:03:15,10.78
2024-04-01 17:03:30,10.79
2024-04-01 17:03:45,10.78
2024-04-01 17:04:00,10.79
2024-04-01 17:04:15,10.8
2024-04-01 17:04:30,10.81
2024-04-01 17:04:45,10.81
2024-04-01 17:05:00,10.81
2024-04-01 17:05:15,10.81
2024-04-01 17:05:30,10.8
2024-04-01 17:05:45,10.79
2024-04-01 17:06:00,10.8
2024-04-01 17:06:15,10.77
2024-04-01 17:06:30,10.76
2024-04-01 17:06:45,10.77
2024-04-01 17:07:00,10.77
2024-04-01 17:07:15,10.77
2024-04-01 17:07:30,10.78
2024-04-01 17:07:45,10.77
2024-04-01 17:08:00,10.77
2024-04-01 17:08:15,10.79
2024-04-01 17:08:30,10.77
2024-04-01 17:08:45,10.75
2024-04-01 17:09:00,10.79
2024-04-01 17:09:15,10.75
2024-04-01 17:09:30,10.76
2024-04-01 17:09:45,10.75
2024-04-01 17:10:00,10.77
2024-04-01 17:10:15,10.75
2024-04-01 17:10:30,10.76
2024-04-01 17:10:45,10.78
2024-04-01 17:11:00,10.77
2024-04-01 17:11:15,10.77
2024-04-01 17:11:30,10.73
2024-04-01 17:11:45,10.75
2024-04-01 17:12:00,10.73
2024-04-01 17:12:15,10.73
2024-04-01 17:12:30,10.73
2024-04-01 17:12:45,10.74
2024-04-01 17:13:00,10.75
2024-04-01 17:13:15,10.7
2024-04-01 17:13:30,10.77
2024-04-01 17:13:45,10.75
2024-04-01 17:14:00,10.71
2024-04-01 17:14:15,10.7
2024-04-01 17:14:30,10.71
2024-04-01 17:14:45,10.72
2024-04-01 17:15:00,10.71
2024-04-01 17:15:15,10.71
2024-04-01 17:15:30,10.73
2024-04-01 17:15:45,10.73
2024-04-01 17:16:00,10.72
2024-04-01 17:16:15,10.72
2024-04-01 17:16:30,10.71
2024-04-01 17:16:45,10.71
2024-04-01 17:17:00,10.72
2024-04-01 17:17:15,10.73
2024-04-01 17:17:30,10.73
2024-04-01 17:17:45,10.73
2024-04-01 17:18:00,10.68
2024-04-01 17:18:15,10.68
2024-04-01 17:18:30,10.69
2024-04-01 17:18:45,10.69
2024-04-01 17:19:00,10.7
2024-04-01 17:19:15,10.7
2024-04-01 17:19:30,10.7
2024-04-01 17:19:45,10.7
2024-04-01 17:20:00,10.7
2024-04-01 17:20:15,10.7
2024-04-01 17:20:30,10.7
2024-04-01 17:20:45,10.7
2024-04-01 17:21:00,10.7
2024-04-01 17:21:15,10.71
2024-04-01 17:21:30,10.71
2024-04-01 17:21:45,10.69
2024-04-01 17:22:00,10.67
2024-04-01 17:22:15,10.68
2024-04-01 17:22:30,10.69
2024-04-01 17:22:45,10.68
2024-04-01 17:23:00,10.68
2024-04-01 17:23:15,10.69
2024-04-01 17:23:30,10.68
2024-04-01 17:23:45,10.68
2024-04-01 17:24:00,10.69
2024-04-01 17:24:15,10.69
2024-04-01 17:24:30,10.71
2024-04-01 17:24:45,10.69
2024-04-01 17:25:00,10.71
2024-04-01 17:25:15,10.71
2024-04-01 17:25:30,10.7
2024-04-01 17:25:45,10.7
2024-04-01 17:26:00,10.71
2024-04-01 17:26:15,10.72
2024-04-01 17:26:30,10.71
2024-04-01 17:26:45,10.71
2024-04-01 17:27:00,10.72
2024-04-01 17:27:15,10.72
2024-04-01 17:27:30,10.72
2024-04-01 17:27:45,10.72
2024-04-01 17:28:00,10.73
2024-04-01 17:28:15,10.72
2024-04-01 17:28:30,10.73
2024-04-01 17:28:45,10.73
2024-04-01 17:29:00,10.72
2024-04-01 17:29:15,10.73
2024-04-01 17:29:30,10.73
2024-04-01 17:29:45,10.72
2024-04-01 17:30:00,10.74
2024-04-01 17:30:15,10.74
2024-04-01 17:30:30,10.74
2024-04-01 17:30:45,10.75
2024-04-01 17:31:00,10.74
2024-04-01 17:31:15,10.75
2024-04-01 17:31:30,10.76
2024-04-01 17:31:45,10.73
2024-04-01 17:32:00,10.76
2024-04-01 17:32:15,10.76
2024-04-01 17:32:30,10.76
2024-04-01 17:32:45,10.76
2024-04-01 17:33:00,10.76
2024-04-01 17:33:15,10.76
2024-04-01 17:33:30,10.76
2024-04-01 17:33:45,10.75
2024-04-01 17:34:00,10.79
2024-04-01 17:34:15,10.76
2024-04-01 17:34:30,10.77
2024-04-01 17:34:45,10.78
2024-04-01 17:35:00,10.78
2024-04-01 17:35:15,10.78
2024-04-01 17:35:30,10.79
2024-04-01 17:35:45,10.78
2024-04-01 17:36:00,10.77
2024-04-01 17:36:15,10.79
2024-04-01 17:36:30,10.79
2024-04-01 17:36:45,10.79
2024-04-01 17:37:00,10.77
2024-04-01 17:37:15,10.78
2024-04-01 17:37:30,10.79
2024-04-01 17:37:45,10.8
2024-04-01 17:38:00,10.8
2024-04-01 17:38:15,10.79
2024-04-01 17:38:30,10.76
2024-04-01 17:38:45,10.79
2024-04-01 17:39:00,10.75
2024-04-01 17:39:15,10.77
2024-04-01 17:39:30,10.8
2024-04-01 17:39:45,10.77
2024-04-01 17:40:00,10.77
2024-04-01 17:40:15,10.76
2024-04-01 17:40:30,10.79
2024-04-01 17:40:45,10.77
2024-04-01 17:41:00,10.77
2024-04-01 17:41:15,10.77
2024-04-01 17:41:30,10.77
2024-04-01 17:41:45,10.76
2024-04-01 17:42:00,10.76
2024-04-01 17:42:15,10.76
2024-04-01 17:42:30,10.81
2024-04-01 17:42:45,10.77
2024-04-01 17:43:00,10.77
2024-04-01 17:43:15,10.77
2024-04-01 17:43:30,10.77
2024-04-01 17:43:45,10.78
2024-04-01 17:44:00,10.77
2024-04-01 17:44:15,10.81
2024-04-01 17:44:30,10.77
2024-04-01 17:44:45,10.77
2024-04-01 17:45:00,10.77
2024-04-01 17:45:15,10.77
2024-04-01 17:45:30,10.78
2024-04-01 17:45:45,10.77
2024-04-01 17:46:00,10.78
2024-04-01 17:46:15,10.77
2024-04-01 17:46:30,10.78
2024-04-01 17:46:45,10.79
2024-04-01 17:47:00,10.77
2024-04-01 17:47:15,10.78
2024-04-01 17:47:30,10.78
2024-04-01 17:47:45,10.8
2024-04-01 17:48:00,10.79
2024-04-01 17:48:15,10.8
2024-04-01 17:48:30,10.79
2024-04-01 17:48:45,10.78
2024-04-01 17:49:00,10.8
2024-04-01 17:49:15,10.8
2024-04-01 17:49:30,10.78
2024-04-01 17:49:45,10.81
2024-04-01 17:50:00,10.8
2024-04-01 17:50:15,10.78
2024-04-01 17:50:30,10.8
2024-04-01 17:50:45,10.79
2024-04-01 17:51:00,10.8
2024-04-01 17:51:15,10.79
2024-04-01 17:51:30,10.81
2024-04-01 17:51:45,10.8
2024-04-01 17:52:00,10.79
2024-04-01 17:52:15,10.8
2024-04-01 17:52:30,10.76
2024-04-01 17:52:45,10.79
2024-04-01 17:53:00,10.8
2024-04-01 17:53:15,10.81
2024-04-01 17:53:30,10.8
2024-04-01 17:53:45,10.76
2024-04-01 17:54:00,10.78
2024-04-01 17:54:15,10.79
2024-04-01 17:54:30,10.78
2024-04-01 17:54:45,10.78
2024-04-01 17:55:00,10.77
2024-04-01 17:55:15,10.78
2024-04-01 17:55:30,10.77
2024-04-01 17:55:45,10.78
2024-04-01 17:56:00,10.78
2024-04-01 17:56:15,10.8
2024-04-01 17:56:30,10.77
2024-04-01 17:56:45,10.79
2024-04-01 17:57:00,10.79
2024-04-01 17:57:15,10.79
2024-04-01 17:57:30,10.78
2024-04-01 17:57:45,10.79
2024-04-01 17:58:00,10.79
2024-04-01 17:58:15,10.79
2024-04-01 17:58:30,10.79
2024-04-01 17:58:45,10.79
2024-04-01 17:59:00,10.8
2024-04-01 17:59:15,10.79
2024-04-01 17:59:30,10.8
2024-04-01 17:59:45,10.79
2024-04-01 18:00:00,10.79
2024-04-01 18:00:15,10.8
2024-04-01 18:00:30,10.8
2024-04-01 18:00:45,10.8
2024-04-01 18:01:00,10.79
2024-04-01 18:01:15,10.79
2024-04-01 18:01:30,10.8
2024-04-01 18:01:45,10.81
2024-04-01 18:02:00,10.79
2024-04-01 18:02:15,10.81
2024-04-01 18:02:30,10.79
2024-04-01 18:02:45,10.79
2024-04-01 18:03:00,10.79
2024-04-01 18:03:15,10.79
2024-04-01 18:03:30,10.81
2024-04-01 18:03:45,10.8
2024-04-01 18:04:00,10.79
2024-04-01 18:04:15,10.79
2024-04-01 18:04:30,10.78
2024-04-01 18:04:45,10.79
2024-04-01 18:05:00,10.79
2024-04-01 18:05:15,10.79
2024-04-01 18:05:30,10.8
2024-04-01 18:05:45,10.79
2024-04-01 18:06:00,10.81
2024-04-01 18:06:15,10.8
2024-04-01 18:06:30,10.82
2024-04-01 18:06:45,10.8
2024-04-01 18:07:00,10.82
2024-04-01 18:07:15,10.81
2024-04-01 18:07:30,10.81
2024-04-01 18:07:45,10.83
2024-04-01 18:08:00,10.83
2024-04-01 18:08:15,10.83
2024-04-01 18:08:30,10.82
2024-04-01 18:08:45,10.81
2024-04-01 18:09:00,10.8
2024-04-01 18:09:15,10.81
2024-04-01 18:09:30,10.81
2024-04-01 18:09:45,10.81
2024-04-01 18:10:00,10.81
2024-04-01 18:10:15,10.82
2024-04-01 18:10:30,10.8
2024-04-01 18:10:45,10.81
2024-04-01 18:11:00,10.83
2024-04-01 18:11:15,10.8
2024-04-01 18:11:30,10.82
2024-04-01 18:11:45,10.81
2024-04-01 18:12:00,10.81
2024-04-01 18:12:15,10.82
2024-04-01 18:12:30,10.81
2024-04-01 18:12:45,10.81
2024-04-01 18:13:00,10.81
2024-04-01 18:13:15,10.81
2024-04-01 18:13:30,10.8
2024-04-01 18:13:45,10.77
2024-04-01 18:14:00,10.77
2024-04-01 18:14:15,10.76
2024-04-01 18:14:30,10.83
2024-04-01 18:14:45,10.78
2024-04-01 18:15:00,10.76
2024-04-01 18:15:15,10.77
2024-04-01 18:15:30,10.78
2024-04-01 18:15:45,10.76
2024-04-01 18:16:00,10.78
2024-04-01 18:16:15,10.78
2024-04-01 18:16:30,10.76
2024-04-01 18:16:45,10.76
2024-04-01 18:17:00,10.76
2024-04-01 18:17:15,10.76
2024-04-01 18:17:30,10.76
